funding_round_permalink,interval,funding_round,company_country_code,company_sector,time_since_first_investment,time_since_last_investment,company_age,avg_time_between_rounds,investor_country_code,investor_name
/funding-round/71f4c746711a2bd28cb052c6e4f0f635,"[ 20000000 , ... )",venture D,USA,['Information Technology'],127.93,13.4,145.17,16.36,['USA'],['DFJ Growth' 'Draper Fisher Jurvetson (DFJ)' 'Intel Capital']
/funding-round/7daae3f790a17616c231faa47bd1b4f7,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],127.93,13.4,145.17,16.36,['USA'],['Azure Capital Partners']
/funding-round/a6d700e07c72e803b8477dd4086f78b2,"[ 2100000 , 3791804 )",venture A,USA,['Information Technology'],127.93,13.4,145.17,16.36,['USA'],['Ali Partovi' 'Hadi Partovi']
/funding-round/d3e62a58192cd2679a35bef1f6bdcf4a,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],127.93,13.4,145.17,16.36,['USA'],['Azure Capital Partners' 'Intel Capital']
/funding-round/f933c3f33316e0d956105c45c51e2bfe,"[ 10000000 , 20000000 )",venture A,FIN,['Health Care'],13.6,13.6,35.57,1.0,['DEU' 'CHE'],['MS Ventures' 'Novartis Venture Fund']
/funding-round/3c21a4c9de91cd9da004687537e191f0,"[ 10000000 , 20000000 )",venture E,USA,['Information Technology'],170.53,14.3,193.87,26.04,['USA' 'GBR' 'ISR'],"['Accel' 'Amadeus Capital Partners' 'Meritech Capital Partners'
 'Pitango Venture Capital']"
/funding-round/67f5831d30b4ec1c367cd41101f0216e,"[ 10000000 , 20000000 )",venture E,USA,['Information Technology'],170.53,14.3,193.87,26.04,['USA' 'GBR' 'ISR'],"['Accel' 'Amadeus Capital Partners' 'Meritech Capital Partners'
 'Pitango Venture Capital']"
/funding-round/6ca2e1db2745cb271a830a408443de18,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],170.53,14.3,193.87,26.04,['USA' 'ISR'],['Accel' 'Pitango Venture Capital']
/funding-round/ead3ddf608f2d993546ad6fb5a5a1e2d,"[ 10000000 , 20000000 )",venture D,USA,['Information Technology'],170.53,14.3,193.87,26.04,['USA' 'GBR' 'JPN' 'ISR'],"['Accel' 'Amadeus Capital Partners' 'ITOCHU Corporation'
 'Meritech Capital Partners' 'Pitango Venture Capital']"
/funding-round/9c6d77650f8b6b4c04d10e3720ef3a2f,"[ 791647 , 1300000 )",seed,ESP,"['Health Care', 'Materials']",27.27,27.27,84.27,1.0,['ESP'],['Caixa Capital Risc']
/funding-round/2d22232a19393527b55834271ce1e8f3,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],93.0,39.43,96.47,13.39,['USA' 'CHE'],['Bio*One Capital' 'Lilly Ventures' 'Novartis Venture Fund']
/funding-round/9ae2d9daad97c10e2f1fbda7dc42364b,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],93.0,39.43,96.47,13.39,['USA' 'CHE'],['Bio*One Capital' 'Lilly Ventures' 'Novartis Venture Fund']
/funding-round/f2bd14cac121b58d34152f59a35c6e4b,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],93.0,39.43,96.47,13.39,['CHE'],['Novartis Venture Fund']
/funding-round/680912364c50bb4145be39f365e63154,"[ 184000 , 414705 )",seed,USA,"['Information Technology', 'Industrials', 'Communication Services']",57.2,57.2,71.3,1.0,['USA'],"['500 Startups' 'Adam Schwartz' 'AJ Vaynerchuk' 'Gary Vaynerchuk'
 'Jim Sokoloff' 'Nate Westheimer' 'Sahil Lavingia']"
/funding-round/a9a57b7d8f34c857a4ee7bc265bceffa,"[ 10000000 , 20000000 )",venture D,USA,['Information Technology'],121.37,98.5,160.4,11.43,['USA'],['Kleiner Perkins Caufield & Byers' 'Sigma Partners']
/funding-round/e39d05e7421c6e4f6b70935961dc6d12,"[ 414705 , 791647 )",angel,IND,['Financials'],29.33,18.23,59.93,5.55,['IND'],['GrowX Venture Management' 'Kae Capital' 'Mumbai Angels' 'Kishore Ganji']
/funding-round/981fc94ce3f20f39d59910d45ce4f9f3,"[ 6000000 , 10000000 )",venture A,GBR,['Energy'],90.57,41.23,193.87,24.67,['GBR' 'SAU'],['Energy Ventures' 'Scottish Equity Partners (SEP)' 'Shoaibi Group']
/funding-round/431d0df3cefd029f634b83d9ab77d3fa,"[ 10000000 , 20000000 )",venture C,USA,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",111.6,111.6,165.5,1.0,['GBR' 'USA'],['3i Group' 'e.ventures']
/funding-round/a5610532d3b1204173ddc6c7589e5afc,"[ 6000000 , 10000000 )",venture A,USA,"['Information Technology', 'Industrials']",141.13,134.0,146.2,3.57,['USA'],['Sequoia Capital']
/funding-round/e8b149e9a8fc382cb4b2f1da9c71e798,"[ 2100000 , 3791804 )",venture A,USA,"['Consumer Discretionary', 'Information Technology']",17.4,13.57,25.43,1.92,['USA'],['First Round' 'Shasta Ventures']
/funding-round/a0ef5f6e0c69a9060c1649c076999336,"[ 10000000 , 20000000 )",venture B,IND,['Information Technology'],107.6,100.53,120.8,3.53,['USA'],['Lightspeed Venture Partners' 'Matrix Partners' 'Silicon Valley Bank']
/funding-round/bb97ac06bff73419d44ce1053e2a2c4e,"[ 3791804 , 6000000 )",venture A,IND,['Information Technology'],107.6,100.53,120.8,3.53,['USA'],['Matrix Partners']
/funding-round/41ec877c83ff8f41d73d61ff50fa65bf,"[ 20000000 , ... )",venture C,USA,"['Communication Services', 'Information Technology']",76.07,22.27,82.3,8.97,['USA'],"['Andreessen Horowitz' 'CrunchFund' ""O'Reilly AlphaTech Ventures""
 'Spark Capital' 'Union Square Ventures']"
/funding-round/67a296d8027ce1c9a16485b6cd2baa64,"[ 20000000 , ... )",venture D,USA,"['Communication Services', 'Information Technology']",76.07,22.27,82.3,8.97,['USA'],['DFJ Growth' 'Smallcap World Fund']
/funding-round/6a11c556a4bd9f4120c5fc1f50069021,"[ 20000000 , ... )",venture D,USA,"['Communication Services', 'Information Technology']",76.07,22.27,82.3,8.97,['USA'],['Microsoft']
/funding-round/beeaa6560694826f73853c3467bcbd33,"[ 6000000 , 10000000 )",venture B,USA,"['Communication Services', 'Information Technology']",76.07,22.27,82.3,8.97,['USA'],"['Andreessen Horowitz' ""O'Reilly AlphaTech Ventures"" 'SV Angel'
 'Union Square Ventures' 'Chris Dixon' 'Rick Webb']"
/funding-round/feae78edc089c7a238cf4e81bcd8ec29,"[ 414705 , 791647 )",angel,USA,"['Communication Services', 'Information Technology']",76.07,22.27,82.3,8.97,['USA'],"[""O'Reilly AlphaTech Ventures"" 'SV Angel' 'Union Square Ventures'
 'Alex Rainert' 'Chad Stoller' 'Jack Dorsey' 'Joshua Schachter'
 'Kevin Rose' 'Sergio Salvatore']"
/funding-round/98ccee72b56f42bfb763434009c2af0d,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Consumer Discretionary']",16.93,16.43,35.57,1.0,['USA'],['CincyTech' 'Drummond Road Capital']
/funding-round/2dbe6a774a5083772ad79e5a21272e6a,"[ 10000000 , 20000000 )",venture B,IND,['Consumer Discretionary'],52.87,41.17,59.93,5.85,['LVA' 'USA'],['ru-Net' 'Sequoia Capital']
/funding-round/a76510c9723c654301762679e73e335f,"[ 20000000 , ... )",private_equity,USA,['Financials'],24.1,19.27,169.5,2.42,['USA'],['Vulcan Capital']
/funding-round/34b8ef2ef8201181ee4d377783728fb6,"[ 3791804 , 6000000 )",venture A,GBR,['Communication Services'],74.7,38.37,84.27,12.11,['DNK'],['Sunstone Capital']
/funding-round/68c7e00b99db8cf835b2f9f337d3bd25,"[ 414705 , 791647 )",seed,GBR,['Communication Services'],74.7,38.37,84.27,12.11,['FIN'],['Inventure Oy']
/funding-round/e184de114943f71b38b8ed8941623ef4,"[ 3791804 , 6000000 )",venture A,GBR,['Communication Services'],74.7,38.37,84.27,12.11,['FIN'],['Inventure Oy']
/funding-round/6f885d59538d8cf9e3a360868cd5b4c1,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Financials']",22.2,22.2,35.57,1.0,['USA'],['Blockchain Capital']
/funding-round/863d0bba6a4aca93a3f17f60932629b2,"[ 3791804 , 6000000 )",venture A,USA,['Communication Services'],94.6,94.6,99.53,1.0,['USA'],['Benchmark' 'Paul Buchheit' 'Sanjeev Singh']
/funding-round/2feffff1e7c63273031833d1a024e77a,"[ 791647 , 1300000 )",seed,JPN,['Communication Services'],9.53,9.53,129.83,1.0,['JPN'],"['Dentsu Digital Holdings' 'GREE Ventures' 'istyle capital'
 'NTT DOCOMO Ventures' 'TBS Innovation Partners']"
/funding-round/efd17ae41a5c02ca5f05e36fc3675a8e,"[ 184000 , 414705 )",seed,IND,"['Communication Services', 'Industrials', 'Financials']",42.7,42.7,47.77,1.0,['USA'],"['Techstars Chicago (Formerly Excelerate Labs)'
 'Pritzker Group Venture Capital']"
/funding-round/eb13c63b6760f2d1fa6255e29f0e4a9f,"[ 184000 , 414705 )",seed,IRL,"['Communication Services', 'Consumer Discretionary', 'Consumer Staples']",34.53,10.2,27.67,4.87,['ESP'],['Wayra']
/funding-round/a7b416b0613a02a3cda6df795817cac5,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Financials']",25.43,14.3,25.43,3.71,['USA' 'DEU'],"['Boldstart Ventures' 'Caffeinated Capital' 'Point Nine Capital'
 'SoftTech VC' 'Y Combinator' 'Aaron Harris' 'Alexis Ohanian' 'Dave Morin'
 'Elad Gil' 'Garry Tan' 'Geoff Ralston' 'Hiten Shah' 'Jeff Bonforte'
 'Kevin Hale' 'Paul Buchheit']"
/funding-round/c0d9f291fb8c45426837de9c7bea80b9,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Financials']",25.43,14.3,25.43,3.71,['FRA'],['Kima Ventures']
/funding-round/68968e34f58bee19a149f88fc304aa85,"[ 20000000 , ... )",venture C,USA,['Energy'],77.37,19.2,108.63,9.69,['USA' 'BEL' 'ARE' 'DEU'],"['BASF Venture Capital' 'Capricorn Venture Partners'
 'DB Masdar Clean Tech Fund' 'Evonik Venture Capital GmbH'
 'Israel Cleantech Ventures (ICV)' 'SAM Private Equity' 'Triton Systems']"
/funding-round/7a707d9b24d4729f3704fe072e72aa05,"[ 6000000 , 10000000 )",venture B,USA,['Energy'],77.37,19.2,108.63,9.69,['USA'],['BASF Venture Capital' 'DB Masdar Fund']
/funding-round/895213ab722f30c4cfc871bdb32f26d3,"[ 6000000 , 10000000 )",venture B,USA,['Energy'],77.37,19.2,108.63,9.69,['BEL' 'USA'],"['Capricorn Venture Partners' 'Israel Cleantech Ventures (ICV)'
 'North Sky Capital' 'SAM Private Equity']"
/funding-round/8c47eaa80360cf578036b8d01cee98f9,"[ 20000000 , ... )",venture C,USA,['Energy'],77.37,19.2,108.63,9.69,['USA' 'ARE' 'DEU'],"['BASF Venture Capital' 'DB Masdar Clean Tech Fund'
 'Evonik Venture Capital GmbH' 'PMV-Vinnof']"
/funding-round/9fbb3e26e0c89da9389484afef51ba7c,"[ 2100000 , 3791804 )",venture A,USA,['Energy'],77.37,19.2,108.63,9.69,['USA'],['Capricorn Management' 'Israel Cleantech Ventures (ICV)']
/funding-round/bb664595e164993743bfe41b2c1ae289,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],95.43,19.73,120.8,15.14,['TWN'],['Industrial Bank of Taiwan' 'UMC Capital' 'VIA Technologies']
/funding-round/59297d0b9862df8956ba2cb6e4eba29c,"[ 10000000 , 20000000 )",venture B,USA,['Consumer Discretionary'],7.6,7.6,35.57,1.0,['USA'],['Bull City Venture Partners' 'Safeguard Scientifics']
/funding-round/1604e167815b5313f73ec4f01a01eb4d,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],118.8,118.8,181.67,1.0,['AUS' 'USA'],"['Allen & Buckeridge' 'Crescendo Ventures' 'Mayfield Fund'
 'Uniseed Ventures' 'Velocity Interactive Group']"
/funding-round/20f79ae8357ded8477a9cb25a91afe9b,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],108.1,35.57,120.8,24.18,['USA' 'FIN'],"['Castile Ventures' 'H.I.G. Capital' 'Nexit Ventures'
 'Walden International']"
/funding-round/6bfb2198f9c22e9d7209435a8af4f060,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],108.1,35.57,120.8,24.18,['USA'],['H.I.G. Capital' 'Walden Venture Capital']
/funding-round/1e7f6a9a96a02d3048515978589eeacc,"[ 791647 , 1300000 )",seed,IRL,"['Financials', 'Information Technology']",19.13,13.27,25.43,1.96,['IRL'],"['Enterprise Ireland' 'Alan Meaney' ""Padraig O'Scanaill""]"
/funding-round/70c6468d2d91a5643edb5c6b7a6ca594,"[ 3791804 , 6000000 )",venture A,USA,['Financials'],32.7,24.5,49.13,4.1,['USA'],"['Angel Street Capital' 'Garrison Investment Group' 'LeoGroup'
 'Solel Investment Group LLC']"
/funding-round/005a1490417b010436b970dc82d728ad,"[ 791647 , 1300000 )",seed,USA,['Financials'],38.03,38.03,41.7,1.0,['USA' 'JPN'],"['Andreessen Horowitz' 'Digital Garage' 'Draper Fisher Jurvetson (DFJ)'
 'Felicis Ventures' 'First Round' 'FundersClub'
 'General Catalyst Partners' 'GVA' 'Intel Capital' 'Netprice Partners'
 'Plug & Play Ventures' 'Signatures Capital' 'Spark Capital' 'SV Angel'
 'Western Technology Investment' 'Y Combinator' 'Aaron Levie'
 'Adam Draper' 'Bobby Yazdani' 'Chris Dixon' 'Dan Rose'
 'Farzad (Zod) Nazem' 'Jack Abraham' 'Kevin Henrikson' 'Michael Saunders'
 'Pejman Nozad' 'Tim Draper']"
/funding-round/74e04200ac2361b347f7f0ae6e5e0279,"[ 2100000 , 3791804 )",venture A,ESP,"['Communication Services', 'Industrials', 'Consumer Discretionary']",30.1,30.1,51.73,1.0,['ESP'],['Big Sur Ventures' 'Cabiedes & Partners']
/funding-round/9b1510a5daeae177ac2e8b7548bdc5de,"[ 791647 , 1300000 )",angel,DNK,['Information Technology'],27.43,8.23,30.03,6.4,['DEU'],['Kasper Grundtvig Knokgaard']
/funding-round/2ed9306590f075a26e1359dab8e5a0bd,"[ 10000000 , 20000000 )",venture B,USA,['Consumer Discretionary'],115.17,115.17,169.5,1.0,['USA'],['Catamount Ventures' 'Sierra Ventures']
/funding-round/c242256b26c0ae04e6a8ac0e4d8e87f1,"[ 10000000 , 20000000 )",venture B,USA,"['Information Technology', 'Industrials']",181.67,8.43,132.97,34.65,['USA'],['New Enterprise Associates' 'Sierra Ventures']
/funding-round/4474f650a6c6d5520d08b5b3d6ac296d,"[ 791647 , 1300000 )",seed,RUS,"['Information Technology', 'Industrials', 'Communication Services']",47.77,47.77,47.77,1.0,['RUS'],['Mail.Ru Group']
/funding-round/4407ed820b1b11abb0f50bbc65739930,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],18.5,8.2,35.57,5.15,['USA' 'JPN'],"['New Enterprise Associates' 'notable angel investors'
 'UTEC- University of Tokyo Edge Capital']"
/funding-round/4c7c22750f56752e928a8b1a5b81e76e,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],18.5,8.2,35.57,5.15,['USA' 'JPN'],"['New Enterprise Associates' 'UTEC- University of Tokyo Edge Capital'
 'Andreas Bechtolsheim' 'James Joaquin' 'Lior Susan']"
/funding-round/18affcc663616474ff70cccfcbe70762,"[ 791647 , 1300000 )",seed,PRT,['Industrials'],28.37,28.37,84.27,1.0,['PRT'],['Portugal Ventures']
/funding-round/115f726b82061b72f8ad01dc967d35e0,"[ 6000000 , 10000000 )",venture A,USA,['Consumer Discretionary'],71.97,53.27,86.3,6.23,['USA'],['Benchmark']
/funding-round/20dc8356738ddb7034ee095442162755,"[ 6000000 , 10000000 )",venture B,USA,['Consumer Discretionary'],71.97,53.27,86.3,6.23,['USA'],"['Benchmark' 'Intel Capital' 'Limelight Networks' 'Rustic Canyon Partners'
 'TriplePoint Capital']"
/funding-round/7221a1c14aba986e13fce96caac292df,"[ 10000000 , 20000000 )",venture C,USA,['Consumer Discretionary'],71.97,53.27,86.3,6.23,['USA'],"['Benchmark' 'Intel Capital' 'New Enterprise Associates'
 'Qualcomm Ventures' 'Rustic Canyon Partners']"
/funding-round/1a9d01fc00952a068d4c66d70c694702,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],48.47,1.0,84.27,7.96,['USA'],['Cultivation Capital']
/funding-round/4841bffacc44c41b24c30743d15cca9d,"[ 20000000 , ... )",venture D,USA,['Information Technology'],48.47,1.0,84.27,7.96,['USA'],['Insight Venture Partners']
/funding-round/61001a5cb31c8ddbce233cfaffb57805,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],48.47,1.0,84.27,7.96,['USA'],"['Bain Capital Ventures' 'Battery Ventures' 'Salesforce Ventures'
 'Summit Partners']"
/funding-round/a9c95316455f5a013ae50d33f2bb7253,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],48.47,1.0,84.27,7.96,['USA'],['Battery Ventures' 'Silicon Valley Bank']
/funding-round/e30aa9ab389995f16ea430e50b2c80df,"[ 20000000 , ... )",venture C,USA,['Information Technology'],48.47,1.0,84.27,7.96,['USA'],['Bessemer Venture Partners' 'Lightspeed Venture Partners']
/funding-round/0181e97d62e6415ae66ca0586947cb99,"[ 6000000 , 10000000 )",venture A,USA,['Health Care'],59.93,1.7,84.27,9.71,['USA' 'CHE'],"['Correlation Ventures' 'New Enterprise Associates'
 'Novartis Venture Fund']"
/funding-round/683179f019cec2e9bb72f62f9abce17a,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],59.93,1.7,84.27,9.71,['USA' 'CHE' 'DNK'],"['Correlation Ventures' 'Galera Angels' 'New Enterprise Associates'
 'Novartis Venture Fund' 'Novo Ventures']"
/funding-round/cd86ca1b85dae34a9fe4e8269a43b564,"[ 6000000 , 10000000 )",venture A,USA,['Health Care'],59.93,1.7,84.27,9.71,['USA' 'CHE'],"['Correlation Ventures' 'New Enterprise Associates'
 'Novartis Venture Fund']"
/funding-round/ecab21edc7be0dca988a78ed1f5c064a,"[ 6000000 , 10000000 )",venture A,USA,['Health Care'],59.93,1.7,84.27,9.71,['USA' 'CHE'],['New Enterprise Associates' 'Novartis Venture Fund']
/funding-round/27d04f82e33e9d0653c5eb75048d9ccf,"[ 10000000 , 20000000 )",venture C,USA,['Consumer Discretionary'],99.63,99.63,157.33,1.0,['USA'],['Menlo Ventures']
/funding-round/81639ecf3dcb05e81604fea360477a72,"[ 6000000 , 10000000 )",venture A,USA,['Consumer Discretionary'],70.23,70.23,157.33,1.0,['GBR'],['Vision Capital']
/funding-round/ebc775b70d25b7f6998927b482f129bf,"[ 2100000 , 3791804 )",venture A,ISR,['Information Technology'],23.97,10.23,38.63,6.87,['ISR' 'USA'],['2B Angels' 'Verint Systems']
/funding-round/a41c2ddb61b83786d6954d163acb93b9,"[ 184000 , 414705 )",seed,GBR,"['Consumer Discretionary', 'Industrials']",4.73,4.73,5.17,1.0,['GBR'],['Emerge Education']
/funding-round/6b024f4906c288c66d1df966e6aeb256,"[ 3791804 , 6000000 )",venture A,IND,['Consumer Discretionary'],105.73,33.13,132.97,24.2,['USA'],['Clearstone Venture Partners' 'Silicon Valley Bank']
/funding-round/a79952cf45ea1ce0692380395861a074,"[ 6000000 , 10000000 )",venture C,IND,['Consumer Discretionary'],105.73,33.13,132.97,24.2,['USA'],['Clearstone Venture Partners' 'Nexus Venture Partners']
/funding-round/b095563fd43d1e4fd16da3f4bcd040af,"[ 6000000 , 10000000 )",venture B,IND,['Consumer Discretionary'],105.73,33.13,132.97,24.2,['USA'],['Clearstone Venture Partners' 'Silicon Valley Bank']
/funding-round/0b623b674d97588d7d67b530760163b9,"[ 2100000 , 3791804 )",venture A,USA,"['Communication Services', 'Consumer Discretionary', 'Information Technology']",65.63,45.5,100.7,5.03,['USA'],"['DFJ Frontier' 'Draper Associates' 'Draper Fisher Jurvetson (DFJ)'
 'ff Venture Capital' 'Mercury Fund' 'Steamboat Ventures' 'Josh Resnick'
 'Mark Suster' 'Paige Craig' 'Paul Bricault' 'Tom McInerney']"
/funding-round/5926679ece5fd71346a02210eb57e67f,"[ 2100000 , 3791804 )",venture A,USA,"['Communication Services', 'Consumer Discretionary', 'Information Technology']",65.63,45.5,100.7,5.03,['USA'],"['DFJ Frontier' 'Draper Associates' 'ff Venture Capital'
 'Greycroft Partners' 'Mercury Fund' 'Steamboat Ventures'
 'The Social Internet Fund' 'Josh Resnick' 'Mark Suster' 'Paige Craig'
 'Paul Bricault' 'Tom McInerney']"
/funding-round/dd85bd9b02eba2e343e1ec42e22c5f95,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Consumer Discretionary', 'Industrials']",14.57,6.8,35.57,3.88,['USA'],['Accel' 'Havoc' 'Marc Bell Ventures' 'Soma Capital']
/funding-round/fbaff44c8cb7a8cba61f08bc9c9d5406,"[ 3791804 , 6000000 )",venture A,USA,"['Information Technology', 'Consumer Discretionary', 'Industrials']",14.57,6.8,35.57,3.88,['USA'],"['Accel' 'Maven Ventures Growth Labs' 'Aaron Levie' 'Brian Spaly'
 'Casey Wasserman' 'David Blitzer' 'Jared Simon' 'Jeff Mallett'
 'John Tucker' 'Sam Shank' 'Vivek Ranadive']"
/funding-round/386247c1fa291c2f4fa3c259908cb6cb,"[ 20000000 , ... )",venture E,ISR,['Health Care'],189.83,22.93,218.2,27.82,['USA' 'FRA' 'ISR'],"['Amgen' 'Auriga Partners' 'Clal Biotechnology' 'Denali Ventures'
 'Israel Healthcare Ventures' 'Teva Pharmaceutical Industries']"
/funding-round/4d6804aa118809c3a30e90e972f0acb8,"[ 6000000 , 10000000 )",venture C,ISR,['Health Care'],189.83,22.93,218.2,27.82,['FRA'],['Auriga Partners']
/funding-round/5066389a068a9e11307a72630284c0ac,"[ 6000000 , 10000000 )",venture B,ISR,['Health Care'],189.83,22.93,218.2,27.82,['FRA'],['Auriga Partners']
/funding-round/5823ec99ddd5d612b2e89b77b9d9526e,"[ 10000000 , 20000000 )",venture A,ISR,['Health Care'],189.83,22.93,218.2,27.82,['FRA'],['Auriga Partners']
/funding-round/e399207242cb628161d31c13134373ce,"[ 184000 , 414705 )",seed,ESP,"['Information Technology', 'Communication Services']",43.73,34.53,47.77,3.07,['ESP'],['Wayra']
/funding-round/fd73b9b12060f83777e9321cd9bca2dc,"[ 184000 , 414705 )",seed,ESP,"['Information Technology', 'Communication Services']",43.73,34.53,47.77,3.07,['ESP'],['Wayra']
/funding-round/aa52929fda09cd66f0d7c8e02909a7ca,"[ 6000000 , 10000000 )",venture A,USA,['Consumer Discretionary'],93.97,93.97,96.47,1.0,['USA'],['U.S. Venture Partners (USVP)']
/funding-round/0704be684b45647c1fb94a99c4dfc3a4,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Consumer Discretionary', 'Consumer Staples']",12.83,1.0,20.4,6.07,['USA'],"[""Founders' Co-op""]"
/funding-round/1e444b800d50a6a8009d41edceaf5156,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Consumer Discretionary', 'Consumer Staples']",12.83,1.0,20.4,6.07,['USA'],['Techstars']
